TransactionDate,Representative,BioGuideID,ReportDate,Ticker,Transaction,Range,House,Amount,Party,last_modified
2013-12-10,MR. LAMAR SMITH,S000583,2014-01-16,AAPL,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-11,MR. LAMAR SMITH,S000583,2014-01-16,CAM,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-11,MR. LAMAR SMITH,S000583,2014-01-16,JEC,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-11,MR. LAMAR SMITH,S000583,2014-01-16,WLL,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-11,MR. LAMAR SMITH,S000583,2014-01-16,BWA,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,DLR,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,TXN,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,CMS,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,IYR,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. LAMAR SMITH,S000583,2014-01-16,TDG,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,WFC,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-13,MR. MICHAEL G. FITZPATRICK,F000451,2014-01-14,VTR,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-18,MR. LAMAR SMITH,S000583,2014-01-16,CTRX,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-18,MR. LAMAR SMITH,S000583,2014-01-16,CTXS,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-18,MR. BOB GIBBS,G000563,2014-01-03,TKR,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-19,MR. RICHARD L. HANNA,H001051,2014-01-15,SLB,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-19,MR. LAMAR SMITH,S000583,2014-01-16,CTXS,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-20,MR. LAMAR SMITH,S000583,2014-01-16,AAPL,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-23,MR. RICHARD L. HANNA,H001051,2014-01-15,DFS,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-23,MR. RICHARD L. HANNA,H001051,2014-01-15,AAPL,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-23,MR. RICHARD L. HANNA,H001051,2014-01-15,CSCO,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-24,MR. LAMAR SMITH,S000583,2014-01-16,CTRX,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-24,MR. LAMAR SMITH,S000583,2014-01-16,FAST,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-26,MR. RICHARD L. HANNA,H001051,2014-01-15,FDX,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,WMB,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,LMT,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,JPM,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,GS,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,JPM,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,AAPL,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. LAMAR SMITH,S000583,2014-01-16,RPXC,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,MA,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,ADP,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,PNC,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,DGX,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,TJX,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,ACN,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,MMM,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,LLY,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. BILL FLORES,F000461,2014-01-07,MSFT,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,SNI,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2013-12-30,MR. RICHARD L. HANNA,H001051,2014-01-15,AAPL,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-03,MR. BOB GIBBS,G000563,2014-01-03,TEG,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-03,MR. BOB GIBBS,G000563,2014-01-07,NOV,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-07,MR. BILL FLORES,F000461,2014-02-12,AAPL,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-07,MR. LAMAR SMITH,S000583,2014-02-06,GWRE,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-07,MR. LAMAR SMITH,S000583,2014-02-06,EBAY,SALE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-07,MR. BILL FLORES,F000461,2014-02-12,GIS,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2023-11-16
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SNY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NWL,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CFN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ECIFY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,RRD,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,KLAC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CVS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SCMWY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,HBAN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ALL,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,WM,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MWE,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,STT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,T,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AVGO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,WBK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,PSX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ITYBY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,OMC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EIX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,REG,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,KIM,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,STI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CAH,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AEE,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EWBC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BTI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CMWAY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,UUGRY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,A,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AGNC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MAT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BBT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CMCSK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,TWX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,RHHBY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,VNTV,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DUK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,WDC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ADI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BSX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NVS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NSRGY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SIEGY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,TWC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AXS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,TOT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MHFI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ADS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ADP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EXPE,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MAC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,TYC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,PEP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,VCISY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,OXY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DD,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SIX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DFS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,POT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CXW,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,RAI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,STO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SVNLY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FLS,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,M,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,VLO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MRO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DPSGY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CUB,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EFX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,SLG,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BHP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MRK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,GPN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AES,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,WR,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,WCC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MCK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AZN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FLEX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EPD,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DE,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ABBV,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NWSA,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FLR,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DOX,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,HCN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NSC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,LMT,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MURGY,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,BAC,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,ARW,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AEP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EQR,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CSL,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CME,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CCE,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,PH,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,AGCO,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FUL,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FNF,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CMCSA,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FITB,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,EMR,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,LEA,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,MCHP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,NTAP,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,CI,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,DDAIF,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,TMK,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,VODPF,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
2014-01-08,ROBERT P CORKER JR,C001071,2014-06-10,FCN,PURCHASE,8000.5,SENATE,1001.0,R,2023-11-14
